"id","kanji_id","created_at","updated_at","level"
"1593","2949","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1594","308","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1595","1376","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1596","808","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1597","2758","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1598","1113","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1599","2169","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1600","1536","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1601","1820","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1602","2748","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1603","828","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1604","1535","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1605","829","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1606","1570","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1607","2109","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1608","249","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1609","1900","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1610","1830","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1611","1537","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1612","2946","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1613","2727","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1614","1114","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1615","1306","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1616","1782","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1617","2575","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1618","152","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1619","2073","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1620","764","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1621","900","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1622","1181","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1623","2782","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1624","628","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1625","1145","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1626","2422","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1627","715","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1628","506","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1629","1405","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1630","830","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1631","1797","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1632","2074","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1633","2551","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1634","2126","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1635","1377","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1636","921","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1637","295","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1638","1951","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1639","2423","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1640","1006","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1641","901","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1642","2397","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1643","251","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1644","2302","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1645","427","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1646","1557","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1647","1875","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1648","484","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1649","2229","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1650","1755","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1651","2337","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1652","2577","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1653","264","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1654","1914","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1655","2951","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1656","1115","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1657","1709","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1658","2398","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1659","1065","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1660","1116","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1661","1378","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1662","2231","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1663","765","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1664","2424","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1665","1161","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1666","902","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1667","1695","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1668","1558","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1669","1175","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1670","1684","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1671","2425","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1672","485","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1673","1902","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1674","153","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1675","1209","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1676","1705","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1677","557","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1678","1559","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1679","2923","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1680","1903","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1681","1607","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1682","2783","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1683","2075","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1684","2718","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1685","1450","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1686","1182","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1687","486","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1688","677","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1689","766","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1690","2148","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1691","2004","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1692","1148","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1693","716","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1694","333","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1695","1000","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1696","487","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1697","2220","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1698","2876","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1699","2728","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1700","359","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1701","1451","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1702","1141","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1703","1421","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1704","2194","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1705","2497","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1706","940","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1707","1465","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1708","720","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1709","629","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1710","2498","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1711","2249","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1712","1993","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1713","1272","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1714","2666","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1715","1921","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1716","1756","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1717","1685","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1718","2076","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1719","523","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1720","2077","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1721","1850","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1722","1974","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1723","2025","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1724","1924","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1725","1538","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1726","1706","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1727","1696","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1728","2916","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1729","1757","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1730","1243","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1731","1452","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1732","79","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1733","1485","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1734","1843","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1735","652","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1736","2749","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1737","125","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1738","2499","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1739","253","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1740","2095","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1741","1789","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1742","67","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1743","177","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1744","767","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1745","1986","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1746","1686","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1747","1183","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1748","1291","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1749","1609","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1750","1608","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1751","68","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1752","2338","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1753","428","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1754","2552","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1755","1185","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1756","1975","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1757","903","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1758","2940","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1759","678","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1760","2434","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1761","334","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1762","2751","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1763","595","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1764","2026","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1765","1192","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1766","2221","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1767","1210","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1768","1486","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1769","1471","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1770","2805","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1771","1245","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1772","904","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1773","929","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1774","1066","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1775","1247","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1776","1406","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1777","1193","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1778","2824","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1779","1259","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1780","2710","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1781","2864","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1782","630","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1783","1453","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1784","1944","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1785","2131","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1786","2895","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1787","1994","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1788","178","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1789","2269","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1790","905","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1791","632","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1792","1260","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1793","2096","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1794","1611","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1795","2667","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1796","1610","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1797","146","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1798","1868","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1799","907","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1800","1488","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1801","1407","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1802","2917","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1803","1028","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1804","2945","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1805","1821","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1806","971","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1807","1915","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1808","596","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1809","1382","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1810","429","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1811","1905","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1812","2703","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1813","2480","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1814","293","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1815","431","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1816","430","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1817","432","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1818","335","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1819","2278","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1820","154","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1821","2082","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1822","2579","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1823","1641","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1824","2427","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1825","909","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1826","786","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1827","2481","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1828","95","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1829","1466","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1830","1314","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1831","433","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1832","2232","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1833","96","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1834","1916","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1835","2865","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1836","2079","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1837","2826","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1838","769","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1839","2785","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1840","653","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1841","2840","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1842","1758","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1843","294","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1844","1489","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1845","336","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1846","1001","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1847","1383","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1848","97","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1849","2877","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1850","2896","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1851","1545","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1852","2752","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1853","265","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1854","1246","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1855","811","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1856","1117","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1857","1042","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1858","2825","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1859","2149","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1860","105","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1861","1571","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1862","2467","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1863","126","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1864","2897","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1865","2801","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1866","2011","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1867","1219","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1868","1454","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1869","2898","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1870","1688","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1871","2656","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1872","2924","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1873","1540","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1874","1541","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1875","2339","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1876","2676","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1877","337","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1878","662","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1879","215","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1880","98","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1881","597","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1882","1906","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1883","910","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1884","1293","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1885","2760","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1886","448","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1887","2306","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1888","2866","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1889","2080","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1890","2399","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1891","2800","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1892","1766","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1893","341","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1894","449","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1895","770","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1896","450","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1897","2884","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1898","812","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1899","2437","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1900","2340","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1901","1419","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1902","488","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1903","2307","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1904","91","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1905","1118","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1906","2554","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1907","1410","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1908","2786","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1909","266","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1910","435","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1911","1211","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1912","911","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1913","2209","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1914","1736","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1915","150","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1916","642","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1917","1869","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1918","489","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1919","1689","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1920","771","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1921","2081","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1922","599","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1923","938","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1924","1491","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1925","912","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1926","2273","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1927","490","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1928","958","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1929","2637","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1930","2604","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1931","561","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1932","1613","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1933","721","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1934","1907","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1935","2668","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1936","718","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1937","2899","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1938","2256","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1939","2605","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1940","199","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1941","931","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1942","2691","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1943","813","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1944","2351","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1945","2900","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
